,player_id,player_name,team,age,country,avg_rating,height_cm,position,weight_kg
4882,244640,Clint Leemans,VVV-Venlo,22,nl,7.05,189,M(C),79
4883,84195,Lennart Thy,VVV-Venlo,26,de,6.98,184,FW,78
4884,343314,Vito van Crooij,VVV-Venlo,22,nl,6.89,177,AM(R),70
4885,344124,Danny Post,VVV-Venlo,29,nl,6.89,191,DMC,90
4886,90235,Lars Unnerstall,VVV-Venlo,27,de,6.87,198,GK,104
4887,343313,Moreno Rutten,VVV-Venlo,25,nl,6.83,177,"D(R),DMC",69
4888,281508,Roel Janssen,VVV-Venlo,28,nl,6.8,179,D(L),72
4889,285951,Delano van Crooij,VVV-Venlo,27,nl,6.71,185,Goalkeeper,80
4890,96638,Nils Röseler,VVV-Venlo,26,de,6.65,190,D(C),80
4891,136164,Torino Hunte,VVV-Venlo,27,nl,6.64,184,AM(L),75
4892,343310,Jerold Promes,VVV-Venlo,34,nl,6.6,185,D(C),88
4893,229539,Tarik Tissoudali,VVV-Venlo,25,nl,6.51,175,Forward,70
4894,343311,Tristan Dekker,VVV-Venlo,20,nl,6.51,184,D(R),78
4895,343312,Ralf Seuntjens,VVV-Venlo,29,nl,6.49,193,AM(C),93
4896,345359,Kelechi Nwakali,VVV-Venlo,20,ng,6.45,181,Midfielder,76
4897,303815,Damian van Bruggen,VVV-Venlo,22,nl,6.43,184,DMC,78
4898,345360,Johnatan Opoku,VVV-Venlo,28,nl,6.4,185,Forward,79
4899,8027,Romeo Castelen,VVV-Venlo,35,nl,6.37,170,"AM(R),FW",68
4900,136252,Leroy Labylle,VVV-Venlo,27,be,6.37,176,D(L),79
4901,344125,Etienne Amenyido,VVV-Venlo,20,de,6.17,183,Forward,0
4902,120665,Jens Janse,VVV-Venlo,32,nl,6.15,183,Defender,75
4903,351723,Evren Korkmaz,VVV-Venlo,21,nl,6.02,184,Defender,82
4904,351332,Emil Jakobsen,VVV-Venlo,20,dk,6.01,190,Forward,83
4905,355961,Evert Linthorst,VVV-Venlo,18,,6.0,0,Midfielder,0
4906,75797,Dani Schahin,Roda,29,de,7.14,187,FW,82
4907,34246,Chris Kum,Roda,32,nl,6.98,183,D(CLR),71
4908,142078,Donis Avdijaj,Roda,21,xk,6.96,172,AM(L),69
4909,283351,Simon Gustafson,Roda,23,se,6.93,185,AM(C),76
4910,77716,Mikhail Rosheuvel,Roda,27,nl,6.9,176,"AM(CLR),FW",76
4911,25037,Adil Auassar,Roda,31,ma,6.88,186,"D(C),M(CL)",80
4912,293972,Tsiy William Ndenge,Roda,21,de,6.87,188,DMC,81
4913,108655,Mitchel Paulissen,Roda,25,nl,6.83,185,"AM(CL),FW",78
4914,283283,Patrick Banggaard,Roda,24,dk,6.76,196,D(C),84
4915,231013,Hidde Jurjus,Roda,24,nl,6.69,187,GK,78
4916,24073,Mohamed El Makrini,Roda,31,nl,6.69,184,DMC,74
4917,104116,Ognjen Gnjatic,Roda,26,ba,6.61,190,DMC,82
4918,130029,Daryl Werker,Roda,24,nl,6.58,190,D(C),80
4919,93665,Henk Dijkhuizen,Roda,26,nl,6.56,177,D(R),75
4920,244299,Ashton Götz,Roda,25,de,6.52,177,D(R),74
4921,104375,Jannes Vansteenkiste,Roda,25,be,6.52,175,D(L),68
4922,23025,Ard van Peppen,Roda,33,nl,6.44,181,D(L),79
4923,347199,Livio Milts,Roda,20,be,6.39,0,Midfielder,0
4924,120165,Gyliano van Velzen,Roda,24,nl,6.34,186,AM(L),72
4925,225522,Mario Engels,Roda,24,de,6.31,183,AM(LR),74
4926,322179,Frederic Ananou,Roda,20,de,6.3,183,D(CR),73
4927,298717,Jorn Vancamp,Roda,19,be,6.27,183,FW,74
4928,300845,Maecky Ngombo,Roda,23,be,6.22,191,Forward,82
4929,284345,Nathan Rutjes,Roda,34,nl,6.15,185,Midfielder,69
4930,225330,Célestin Djim,Roda,23,be,6.1,179,Forward,84
4931,343317,Jeffrey Chabot,Sparta Rotterdam,20,,7.08,192,D(C),89
4932,40342,Michiel Kramer,Sparta Rotterdam,29,nl,7.03,195,FW,80
4933,344326,Soufyan Ahannach,Sparta Rotterdam,22,nl,6.94,173,AM(L),72
4934,321069,Fred Friday,Sparta Rotterdam,23,ng,6.89,187,FW,90
4935,121552,Ryan Sanusi,Sparta Rotterdam,26,be,6.81,181,M(C),75
4936,240878,Robert Muhren,Sparta Rotterdam,29,nl,6.8,180,"AM(C),FW",78
4937,322152,Roy Kortsmit,Sparta Rotterdam,25,nl,6.8,191,GK,94
4938,322155,Kenneth Dougall,Sparta Rotterdam,25,au,6.79,182,DMC,79
4939,294845,Jannik Huth,Sparta Rotterdam,24,de,6.79,185,GK,80
4940,349895,Abdou Harroui,Sparta Rotterdam,20,nl,6.73,0,Midfielder,0
4941,29455,Nick Proschwitz,Sparta Rotterdam,31,de,6.73,192,FW,86
4942,82715,Leonard Nienhuis,Sparta Rotterdam,28,nl,6.71,184,GK,86
4943,322157,Sherel Floranus,Sparta Rotterdam,19,nl,6.65,181,D(LR),74
4944,81475,Miquel Nelom,Sparta Rotterdam,27,nl,6.65,174,D(L),69
4945,44145,Bart Vriends,Sparta Rotterdam,27,nl,6.64,188,D(C),85
4946,231132,Sander Fischer,Sparta Rotterdam,29,nl,6.64,187,D(C),72
4947,344530,Nicholas Marfelt,Sparta Rotterdam,23,dk,6.63,187,D(L),83
4948,322156,Loris Brogno,Sparta Rotterdam,25,be,6.59,179,AM(LR),64
4949,261150,Stijn Spierings,Sparta Rotterdam,22,nl,6.55,187,AM(C),83
4950,5704,Michel Breuer,Sparta Rotterdam,38,nl,6.54,185,D(C),88
4951,31236,Paco van Moorsel,Sparta Rotterdam,28,nl,6.53,186,AM(C),80
4952,322681,Thomas Verhaar,Sparta Rotterdam,30,nl,6.49,183,AM(R),83
4953,328549,Deroy Duarte,Sparta Rotterdam,19,nl,6.44,177,AM(C),68
4954,318157,Craig Goodwin,Sparta Rotterdam,26,au,6.43,180,M(L),73
4955,335756,Ragnar Ache,Sparta Rotterdam,19,nl,6.34,182,Forward,77
4956,312846,George Dobson,Sparta Rotterdam,20,gb,6.32,185,M(C),75
4957,101852,Frederik Holst,Sparta Rotterdam,23,dk,6.32,177,D(R),70
4958,141173,Dabney dos Santos,Sparta Rotterdam,21,nl,6.24,176,AM(CL),68
4959,124455,Dalibor Volas,Sparta Rotterdam,31,si,6.23,191,Forward,92
4960,322161,Ilias Alhaft,Sparta Rotterdam,21,nl,6.17,172,Forward,60
4961,343319,Mark Veenhoven,Sparta Rotterdam,20,nl,5.99,0,Midfielder,0
4962,229155,Franck-Yves Bambock,Sparta Rotterdam,23,fr,5.99,181,Midfielder,78
4963,89575,Adam Maher,Twente,24,nl,7.12,174,M(CR),76
4964,29762,Oussama Assaidi,Twente,29,ma,6.99,177,"AM(L),FW",69
4965,231135,Joachim Andersen,Twente,22,dk,6.98,190,D(C),90
4966,96635,Stefan Thesker,Twente,27,de,6.89,191,"D(CL),DMC",85
4967,330502,Michael Maria,Twente,23,,6.83,176,D(L),72
4968,30122,Danny Holla,Twente,30,nl,6.81,181,DMC,79
4969,41095,Haris Vuckic,Twente,25,si,6.74,186,AM(C),83
4970,256971,Hidde ter Avest,Twente,21,nl,6.74,182,D(R),78
4971,103403,Cristián Cuevas,Twente,23,cl,6.73,175,D(L),65
4972,275012,Joel Drommel,Twente,21,nl,6.7,192,GK,90
4973,276402,Peet Bijen,Twente,23,nl,6.7,189,D(C),87
4974,322087,Fredrik Jensen,Twente,20,fi,6.63,183,AM(C),85
4975,343393,Tom Boere,Twente,25,nl,6.61,183,FW,80
4976,290833,Jeroen van der Lely,Twente,22,nl,6.59,177,D(LR),75
4977,104906,Thomas Lam,Twente,24,fi,6.51,188,"D(C),DMC",76
4978,103738,Dejan Trajkovski,Twente,26,si,6.48,175,D(L),69
4979,299554,Richard Jensen,Twente,22,fi,6.45,184,D(C),78
4980,101080,Adnane Tighadouini,Twente,25,ma,6.43,179,"AM(L),FW",70
4981,11711,Michael Liendl,Twente,32,at,6.43,175,M(C),74
4982,110200,Luciano Slagveer,Twente,24,nl,6.42,181,"AM(R),FW",76
4983,343390,Jorn Brondeel,Twente,25,be,6.38,186,GK,84
4984,28725,Jos Hooiveld,Twente,35,nl,6.36,194,D(C),92
4985,322082,Dylan George,Twente,20,nl,6.36,183,AM(R),75
4986,261122,Nikola Gjorgjev,Twente,20,mk,6.2,174,Forward,70
4987,343392,Alexander Laukart,Twente,19,de,6.18,183,Midfielder,74
4988,275013,Jelle van der Heyden,Twente,22,nl,6.16,180,M(C),77
4989,357079,Ryan Trotman,Twente,19,nl,6.11,0,Forward,0
4990,355132,Rashaan Fernandes,Twente,19,,6.09,0,Forward,0
4991,328443,Marko Kvasina,Twente,21,at,6.08,194,Forward,82
4992,5313,Mounir El Hamdaoui,Twente,34,ma,6.02,183,FW,79
4993,343391,Isaac Buckley-Ricketts,Twente,20,gb,5.99,0,Midfielder,0
4994,22040,Vedran Corluka,Lokomotiv Moscow,32,hr,7.37,192,D(C),84
4995,5725,Jefferson Farfán,Lokomotiv Moscow,33,pe,7.26,178,"M(CR),FW",84
4996,102399,Saba Kverkvelia,Lokomotiv Moscow,26,ge,7.24,196,D(C),75
4997,12476,Manuel Fernandes,Lokomotiv Moscow,32,pt,7.16,176,M(CL),75
4998,31299,Vladislav Ignatjev,Lokomotiv Moscow,31,ru,7.13,180,"D(R),M(LR)",72
4999,129354,Aleksey Miranchuk,Lokomotiv Moscow,22,ru,7.07,182,"M(CR),FW",67
5000,7245,Igor Denisov,Lokomotiv Moscow,34,ru,6.99,176,DMC,70
5001,69171,Nemanja Pejcinovic,Lokomotiv Moscow,30,rs,6.95,185,D(CR),81
5002,58610,Guilherme,Lokomotiv Moscow,32,ru,6.89,197,GK,78
5003,27932,Dmitriy Tarasov,Lokomotiv Moscow,31,ru,6.87,188,DMC,73
5004,143799,Anton Miranchuk,Lokomotiv Moscow,22,ru,6.76,183,"AM(CLR),FW",72
5005,33661,Maciej Rybus,Lokomotiv Moscow,28,pl,6.7,173,"D(L),M(LR)",75
5006,39716,Vitaliy Denisov,Lokomotiv Moscow,31,uz,6.67,178,"D(L),M(L)",75
5007,43922,Éder,Lokomotiv Moscow,30,pt,6.61,188,FW,81
5008,20900,Taras Mykhalyk,Lokomotiv Moscow,34,ua,6.6,184,"D(C),M(C)",83
5009,64686,Aleksandr Kolomejtsev,Lokomotiv Moscow,29,ru,6.58,183,"M(CL),FW",78
5010,130983,Anton Kochenkov,Lokomotiv Moscow,31,ru,6.58,195,GK,83
5011,20114,Ari,Lokomotiv Moscow,32,br,6.54,180,"AM(R),FW",82
5012,278156,Dimitri Barinov,Lokomotiv Moscow,21,ru,6.53,179,"D(C),DMC",72
5013,321213,Mikhail Lysov,Lokomotiv Moscow,20,ru,6.5,182,D(L),72
5014,39128,Boris Rotenberg,Lokomotiv Moscow,32,fi,6.14,187,D(R),80
5015,28600,Alan Kasaev,Lokomotiv Moscow,32,ru,6.13,174,AM(L),76
5016,243887,Arshak Koryan,Lokomotiv Moscow,23,ru,6.05,169,Forward,63
5017,321215,Artem Galadzhan,Lokomotiv Moscow,20,ru,6.01,180,Forward,71
5018,93577,Ahmed Musa,CSKA Moscow,25,ng,7.38,171,"AM(CLR),FW",66
5019,244560,Aleksandr Golovin,CSKA Moscow,22,ru,7.25,180,M(CL),69
5020,114098,Vitinho,CSKA Moscow,24,br,7.2,178,"AM(CLR),FW",69
5021,75969,Mario Fernandes,CSKA Moscow,27,ru,7.17,189,"D(R),M(R)",77
5022,30765,Bibras Natkho,CSKA Moscow,30,il,7.15,177,M(C),77
5023,4288,Sergei Ignashevich,CSKA Moscow,39,ru,7.11,187,D(C),84
5024,17298,Pontus Wernbloom,CSKA Moscow,32,se,7.11,187,"M(C),FW",85
5025,10118,Vasili Berezutski,CSKA Moscow,36,ru,7.09,189,D(C),87
5026,41882,Viktor Vasin,CSKA Moscow,29,ru,6.97,192,D(C),83
5027,38969,Kirill Nababkin,CSKA Moscow,31,ru,6.85,176,"D(CLR),M(LR)",72
5028,10114,Aleksei Berezutski,CSKA Moscow,36,ru,6.85,190,D(C),87
5029,42012,Georgy Schennikov,CSKA Moscow,27,ru,6.81,180,"D(L),M(L)",75
5030,39013,Alan Dzagoev,CSKA Moscow,28,ru,6.8,179,M(CLR),70
5031,10112,Igor Akinfeev,CSKA Moscow,32,ru,6.78,186,GK,82
5032,298702,Fedor Chalov,CSKA Moscow,20,ru,6.63,180,FW,75
5033,353098,Kristijan Bistrovic,CSKA Moscow,19,hr,6.46,188,Midfielder,84
5034,334489,Konstantin Kuchaev,CSKA Moscow,20,ru,6.4,178,"DMC,M(L)",74
5035,313004,Aaron Samuel,CSKA Moscow,24,ng,6.39,189,FW,88
5036,78072,Georgi Milanov,CSKA Moscow,26,bg,6.3,184,M(CLR),73
5037,334464,Timur Zhamaletdinov,CSKA Moscow,21,ru,6.17,181,FW,74
5038,320303,Astemir Gordyushenko,CSKA Moscow,21,ru,6.15,176,Midfielder,71
5039,329958,Khetag Khosonov,CSKA Moscow,20,ru,6.04,184,Midfielder,81
5040,297282,Aleksandr Makarov,CSKA Moscow,22,ru,5.92,176,Forward,68
5041,111793,Ilya Pomazun,CSKA Moscow,21,ru,5.84,189,Goalkeeper,84
5042,83333,Quincy Promes,Spartak Moscow,26,nl,7.65,174,"AM(CLR),FW",70
5043,23065,Salvatore Bocchetti,Spartak Moscow,31,it,7.35,186,D(C),81
5044,14105,Luiz Adriano,Spartak Moscow,31,br,7.32,182,FW,71
5045,75496,Sofiane Hanni,Spartak Moscow,27,dz,7.24,178,AM(CL),68
5046,113031,Fernando,Spartak Moscow,26,br,7.2,173,DMC,66
5047,285661,Giorgi Dzhikiya,Spartak Moscow,24,ru,7.12,188,D(CL),76
5048,110867,Zé Luís,Spartak Moscow,27,cv,7.11,185,FW,78
5049,115697,Ilya Kutepov,Spartak Moscow,24,ru,7.08,192,D(C),85
5050,33168,Andrey Eshchenko,Spartak Moscow,34,ru,7.01,170,"D(LR),M(R)",62
5051,271620,Georgi Tigiev,Spartak Moscow,23,ru,6.96,176,"D(L),M(R)",77
5052,25804,Dmitri Kombarov,Spartak Moscow,31,ru,6.86,181,"D(L),M(L)",73
5053,132609,Roman Zobnin,Spartak Moscow,24,ru,6.85,184,M(CLR),74
5054,28498,Denis Glushakov,Spartak Moscow,31,ru,6.84,182,M(C),80
5055,98631,Nikola Maksimovic,Spartak Moscow,26,rs,6.8,193,"D(C),M(R)",82
5056,13762,Serdar Tasci,Spartak Moscow,31,de,6.8,186,D(C),80
5057,129903,Mario Pasalic,Spartak Moscow,23,hr,6.7,189,M(C),78
5058,74698,Lorenzo Melgarejo,Spartak Moscow,27,py,6.69,171,"D(L),M(CLR),FW",78
5059,283333,Marko Petkovic,Spartak Moscow,25,rs,6.66,182,D(R),70
5060,296053,Zelimkhan Bakaev,Spartak Moscow,22,ru,6.66,180,Midfielder,73
5061,132557,Artem Timofeev,Spartak Moscow,24,ru,6.65,187,DMC,75
5062,127969,Alexander Selikhov,Spartak Moscow,24,ru,6.62,190,GK,79
5063,7181,Aleksandr Samedov,Spartak Moscow,33,ru,6.56,177,AM(CR),75
5064,30082,Ivelin Popov,Spartak Moscow,30,bg,6.55,182,"AM(CL),FW",78
5065,279479,Pedro Rocha,Spartak Moscow,23,br,6.48,178,"AM(LR),FW",74
5066,76650,Jano Ananidze,Spartak Moscow,25,ge,6.32,170,AM(CLR),61
5067,45864,Artyom Rebrov,Spartak Moscow,34,ru,6.24,193,GK,92
5068,357045,Mamin Artem,Spartak Moscow,20,,6.09,187,Defender,75
5069,243244,Artem Samsonov,Spartak Moscow,24,ru,6.02,177,M(C),69
5070,124712,Stanislav Kritsyuk,FC Krasnodar,27,ru,7.37,192,GK,82
5071,38190,Fedor Smolov,FC Krasnodar,28,ru,7.35,187,"AM(CL),FW",80
5072,30091,Aleksandr Martynovich,FC Krasnodar,30,by,7.26,192,D(C),82
5073,9379,Andreas Granqvist,FC Krasnodar,33,se,7.16,192,D(C),84
5074,343086,Ivan Ignatyev,FC Krasnodar,19,ru,7.16,180,Forward,72
5075,99972,Viktor Claesson,FC Krasnodar,26,se,7.12,183,M(CLR),79
5076,73926,Mauricio Pereyra,FC Krasnodar,28,uy,7.01,173,M(CLR),68
5077,75477,Sergei Petrov,FC Krasnodar,27,ru,6.92,175,"D(LR),M(C)",71
5078,132578,Yuri Gazinskiy,FC Krasnodar,28,ru,6.91,184,DMC,75
5079,74864,Andrei Sinitsyn,FC Krasnodar,30,ru,6.79,196,GK,85
5080,27079,Charles Kaboré,FC Krasnodar,30,bf,6.78,181,M(C),75
5081,32039,Oleg Shatov,FC Krasnodar,27,ru,6.77,173,M(CLR),73
5082,117710,Cristian Ramírez,FC Krasnodar,23,ec,6.73,173,D(L),79
5083,295012,Wanderson,FC Krasnodar,23,be,6.73,175,AM(L),70
5084,341314,Aleksey Gritsaenko,FC Krasnodar,23,ru,6.69,186,D(C),80
5085,22181,Roman Shishkin,FC Krasnodar,31,ru,6.61,176,"D(R),DMC",73
5086,29928,Pavel Mamaev,FC Krasnodar,29,ru,6.59,178,M(CLR),70
5087,25578,Renat Yanbayev,FC Krasnodar,34,ru,6.5,178,D(LR),71
5088,329019,Matvey Safonov,FC Krasnodar,19,,6.49,192,Goalkeeper,82
5089,38120,Ricardo Laborde,FC Krasnodar,30,ba,6.48,174,AM(R),65
5090,122167,Vyacheslav Podberezkin,FC Krasnodar,26,ru,6.45,187,M(CLR),76
5091,38498,Joãozinho,FC Krasnodar,29,br,6.41,166,AM(CLR),61
5092,244778,Mihailo Ristic,FC Krasnodar,22,rs,6.35,183,Defender,73
5093,99193,Tornike Okriashvili,FC Krasnodar,26,ge,6.26,181,AM(C),71
5094,333669,Ilya Zhigulev,FC Krasnodar,22,ru,6.23,175,AM(C),70
5095,353989,Igor Kalinin,FC Krasnodar,22,ua,6.12,185,Defender,75
5096,341315,Magomed-Shapi Suleymanov,FC Krasnodar,18,ru,6.11,171,Forward,69
5097,314056,Andrei Ivan,FC Krasnodar,21,ro,6.01,189,Forward,81
5098,30465,Christian Noboa,Zenit St. Petersburg,33,ec,7.6,183,M(C),75
5099,13895,Domenico Criscito,Zenit St. Petersburg,31,it,7.52,183,D(CL),75
5100,93700,Leandro Paredes,Zenit St. Petersburg,24,ar,7.39,180,DMC,75
5101,68671,Aleksandr Kokorin,Zenit St. Petersburg,27,ru,7.3,181,"AM(CLR),FW",74
5102,202251,Emanuel Mammana,Zenit St. Petersburg,22,ar,7.2,183,D(C),70
5103,70953,Luís Neto,Zenit St. Petersburg,30,pt,7.15,187,D(C),71
5104,143437,Daler Kuzyaev,Zenit St. Petersburg,25,ru,7.08,182,"D(R),M(CR)",72
5105,12378,Javi García,Zenit St. Petersburg,31,es,7.07,186,"D(C),DMC",82
5106,15338,Branislav Ivanovic,Zenit St. Petersburg,34,rs,7.06,185,D(CR),80
5107,26765,Igor Smolnikov,Zenit St. Petersburg,29,ru,7.06,178,"D(LR),M(R)",70
5108,42226,Aleksandr Erokhin,Zenit St. Petersburg,28,ru,7.04,195,"M(C),FW",79
5109,119772,Egor Baburin,Zenit St. Petersburg,24,ru,6.97,184,Goalkeeper,78
5110,84014,Miha Mevlja,Zenit St. Petersburg,28,si,6.82,190,D(C),85
5111,82395,Anton Zabolotny,Zenit St. Petersburg,27,ru,6.79,188,FW,84
5112,140601,Sebastián Driussi,Zenit St. Petersburg,22,ar,6.74,179,"AM(L),FW",80
5113,286602,Andrey Lunev,Zenit St. Petersburg,26,ru,6.73,189,GK,80
5114,32039,Oleg Shatov,Zenit St. Petersburg,27,ru,6.67,173,M(CLR),73
5115,87643,Magomed Ozdoev,Zenit St. Petersburg,25,ru,6.66,181,M(C),77
5116,7252,Yuri Zhirkov,Zenit St. Petersburg,34,ru,6.62,180,"D(L),M(CL)",75
5117,33183,Giuliano,Zenit St. Petersburg,28,br,6.61,171,"AM(CLR),FW",68
5118,130446,Matías Kranevitter,Zenit St. Petersburg,25,ar,6.6,178,DMC,74
5119,84828,Yuri Lodygin,Zenit St. Petersburg,28,ru,6.6,187,GK,82
5120,7116,Alexander Anyukov,Zenit St. Petersburg,35,ru,6.59,178,D(LR),67
5121,133808,Emiliano Rigoni,Zenit St. Petersburg,25,ar,6.51,180,AM(LR),70
5122,107643,Denis Terentjev,Zenit St. Petersburg,25,ru,6.4,180,D(LR),70
5123,23246,Artem Dzyuba,Zenit St. Petersburg,29,ru,6.4,196,FW,91
5124,143510,Elmir Nabiullin,Zenit St. Petersburg,23,ru,6.39,174,"D(L),M(L)",70
5125,82406,Dmitriy Poloz,Zenit St. Petersburg,27,ru,6.33,183,"AM(CLR),FW",73
5126,344712,Kirill Kaplenko,Zenit St. Petersburg,19,,6.27,186,Midfielder,77
5127,354203,Ilya Skrobotov,Zenit St. Petersburg,18,ru,6.21,0,Defender,0
5128,355135,Nikita Kakkoev,Zenit St. Petersburg,18,,6.2,184,Defender,71
5129,353970,Dmitrii Pletnev,Zenit St. Petersburg,20,ru,6.1,173,Midfielder,67
5130,101958,Hernani,Zenit St. Petersburg,24,br,6.0,188,M(C),77
5131,115141,Andrei Panyukov,Zenit St. Petersburg,23,ru,5.99,178,Forward,74
5132,69490,Sly,FC Ufa,27,ng,7.01,173,"AM(CL),FW",73
5133,20729,Ivan Paurevic,FC Ufa,27,hr,6.97,194,"D(C),DMC",86
5134,56279,Aleksandr Belenov,FC Ufa,31,ru,6.97,197,GK,91
5135,244634,Ionut Nedelcearu,FC Ufa,22,ro,6.95,190,D(C),79
5136,22056,Bojan Jokic,FC Ufa,32,si,6.85,176,"D(L),M(L)",75
5137,271111,Dmitriy Stotskiy,FC Ufa,28,ru,6.81,171,"D(LR),M(CLR)",63
5138,136006,Ondrej Vanek,FC Ufa,27,cz,6.78,179,DMC,72
5139,129274,Alexey Nikitin,FC Ufa,26,ru,6.77,187,D(CR),87
5140,296528,Veroljub Salatic,FC Ufa,32,ch,6.73,186,DMC,85
5141,334530,Jimmy Tabidze,FC Ufa,22,ge,6.73,187,D(C),77
5142,72440,Aleksandr Sukhov,FC Ufa,32,ru,6.72,174,"D(LR),M(R)",71
5143,244050,Dmitry Zhivoglyadov,FC Ufa,24,ru,6.68,178,"D(CR),M(R)",65
5144,58544,Pavel Alikin,FC Ufa,34,ru,6.67,185,D(C),79
5145,27306,Denis Tumasyan,FC Ufa,33,ru,6.63,185,D(C),80
5146,27800,Dmitri Sysuev,FC Ufa,30,ru,6.59,176,"AM(C),FW",75
5147,247417,Catalin Carp,FC Ufa,24,md,6.46,185,M(C),77
5148,321274,Ivan Oblyakov,FC Ufa,20,ru,6.43,175,AM(CL),74
5149,129944,Vyacheslav Krotov,FC Ufa,25,ru,6.36,182,"D(R),FW",73
5150,64851,Azamat Zaseev,FC Ufa,30,ru,6.31,180,DMC,73
5151,312987,Vladimir Zubarev,FC Ufa,25,ru,6.19,178,DMC,71
5152,243519,Kehinde Fatai,FC Ufa,28,ng,6.1,178,"AM(R),FW",74
5153,135168,Islamnur Abdulavov,FC Ufa,24,ru,6.08,187,FW,83
5154,55019,Nikolay Safronidi,FC Ufa,34,ru,6.07,180,D(L),70
5155,254552,Igor Bezdenezhnykh,FC Ufa,21,ru,6.01,175,M(C),65
5156,354055,Yerkebulan Seidakhmet,FC Ufa,18,,5.99,0,Forward,0
5157,23246,Artem Dzyuba,Arsenal Tula,29,ru,7.23,196,FW,91
5158,81536,Sergey Tkachev,Arsenal Tula,29,ru,7.1,184,M(CLR),79
5159,141592,Stoppila Sunzu,Arsenal Tula,29,zm,6.92,189,D(C),80
5160,76796,Maksim Belyaev,Arsenal Tula,26,ru,6.9,188,D(C),77
5161,62769,Víctor Álvarez,Arsenal Tula,25,es,6.9,178,"D(L),M(L)",71
5162,323211,Habib Maïga,Arsenal Tula,22,ci,6.86,181,DMC,78
5163,321282,Mihail Levashov,Arsenal Tula,26,ru,6.84,190,GK,85
5164,25456,Kirill Kombarov,Arsenal Tula,31,ru,6.8,181,"D(R),M(R)",72
5165,115693,Goran Causic,Arsenal Tula,26,rs,6.76,178,M(C),67
5166,69856,Kantemir Berkhamov,Arsenal Tula,29,ru,6.74,186,DMC,71
5167,72864,Alexandru Bourceanu,Arsenal Tula,33,ro,6.74,177,DMC,75
5168,110130,Evans Kangwa,Arsenal Tula,25,zm,6.71,180,AM(LR),71
5169,70531,Igor Gorbatenko,Arsenal Tula,29,ru,6.69,171,M(C),65
5170,80384,Mihail Aleksandrov,Arsenal Tula,29,bg,6.56,179,"D(L),M(LR)",72
5171,115514,Luka Djordjevic,Arsenal Tula,24,me,6.52,185,FW,74
5172,43474,Gia Grigalava,Arsenal Tula,28,ge,6.5,190,D(CL),89
5173,32995,Anri Khagush,Arsenal Tula,31,ru,6.45,177,D(R),74
5174,30759,Ilya Maksimov,Arsenal Tula,31,ru,6.36,183,"M(C),FW",74
5175,120940,Igor Shevchenko,Arsenal Tula,33,ru,6.34,180,"AM(L),FW",70
5176,22403,Vladimir Gabulov,Arsenal Tula,34,ru,6.3,190,GK,85
5177,120905,Aleksandr Denisov,Arsenal Tula,29,ru,6.17,185,D(C),76
5178,133835,Federico Rasic,Arsenal Tula,26,ar,6.16,194,FW,86
5179,341478,Aslanbek Sikoev,Arsenal Tula,23,,6.07,191,Forward,84
5180,229184,Ivan Novoseltsev,Arsenal Tula,26,ru,6.01,190,D(CLR),80
5181,334451,Guram Adzhoev,Arsenal Tula,23,ru,6.0,185,Forward,77
5182,354077,Yaroslav Ivakin,Arsenal Tula,19,,6.0,173,Midfielder,65
5183,313407,Igor Obukhov,Arsenal Tula,22,ru,5.3,190,Goalkeeper,79
5184,71325,Samba Sow,Dinamo Moscow,29,ml,7.23,185,M(C),75
5185,42540,Toni Sunjic,Dinamo Moscow,29,ba,7.19,194,D(C),93
5186,229216,Alexander Tashaev,Dinamo Moscow,24,ru,7.11,177,AM(LR),69
5187,149336,Grigory Morozov,Dinamo Moscow,24,ru,6.97,183,D(CL),74
5188,113079,Sebastian Holmén,Dinamo Moscow,26,se,6.88,187,D(C),78
5189,300688,Anton Terekhov,Dinamo Moscow,20,ru,6.84,186,Midfielder,77
5190,55773,Vladimir Rykov,Dinamo Moscow,30,ru,6.78,192,D(C),88
5191,131000,Evgeni Lutsenko,Dinamo Moscow,31,ru,6.76,186,FW,73
5192,40874,Aleksei Kozlov,Dinamo Moscow,31,ru,6.75,186,D(R),78
5193,296581,Tetteh,Dinamo Moscow,28,,6.74,188,DMC,76
5194,30202,Anton Shunin,Dinamo Moscow,31,ru,6.74,190,GK,83
5195,120906,Sergey Terekhov,Dinamo Moscow,28,,6.73,179,D(L),74
5196,38124,Aleksandr Sapeta,Dinamo Moscow,29,ru,6.68,183,M(C),79
5197,120392,Kirill Panchenko,Dinamo Moscow,28,ru,6.65,185,"AM(C),FW",80
5198,69795,Alexandr Zotov,Dinamo Moscow,27,ru,6.65,178,M(C),70
5199,42005,Fatos Beqiraj,Dinamo Moscow,30,me,6.61,188,FW,82
5200,61552,Anton Sosnin,Dinamo Moscow,28,ru,6.59,178,"D(LR),M(CL)",72
5201,87705,Fedor Cernych,Dinamo Moscow,27,lt,6.5,182,AM(R),75
5202,84625,Ibrahim Tsallagov,Dinamo Moscow,27,ru,6.5,179,"D(LR),DMC",74
5203,317674,Khaly Thiam,Dinamo Moscow,24,sn,6.48,186,DMC,0
5204,38487,Ivan Temnikov,Dinamo Moscow,29,ru,6.45,166,"D(LR),M(R)",63
5205,30083,Aleksey Ionov,Dinamo Moscow,29,ru,6.43,177,"AM(CLR),FW",69
5206,89875,Wanderson,Dinamo Moscow,32,br,6.42,180,"AM(LR),FW",75
