,aerials_won,age,assists,avg_rating,bad_controls,blocks,clearances,country,crosses,dispossessed,dribbled_past,dribbles,first_eleven,fouled,fouls,goals,height_cm,interceptions,key_passes,long_balls,man_of_the_match,minutes_played,offsides,offsides_won,own_goals,pass_accuracy,passes,player_id,player_name,position,red_cards,shots,substituted_on,tackles,team,through_balls,weight_kg,yellow_cards
1106,2.9,28,2,6.96,0.5,0.5,6.0,es,0.0,0.2,0.7,0.1,20,1.2,1.4,2,187,2.0,0.3,6.3,2,1800,0.1,0.9,0,63.4,32.5,34524,Juan Cala,D(C),0,0.8,0,1.1,Getafe,0.0,76,9
1107,2.1,27,0,6.95,0.1,0.6,3.8,uy,0.4,0.3,1.1,0.3,8,0.2,1.6,0,190,2.4,0.2,2.7,0,720,0.1,0.7,0,50.5,23.8,73265,Leandro Cabrera,D(CL),0,0.2,1,2.1,Getafe,0.0,80,3
1108,0.7,30,4,6.92,1.0,0.2,2.0,uy,0.8,0.8,1.4,1.0,33,1.2,1.6,1,172,1.4,1.1,3.2,1,2879,0.0,0.4,0,68.8,35.5,83705,Damián Suárez,D(R),1,0.3,0,2.6,Getafe,0.1,61,14
1109,0.8,29,4,6.84,0.6,0.1,1.3,ma,1.1,0.6,1.6,0.6,26,1.2,1.5,1,178,1.0,1.1,4.7,1,2384,0.0,0.1,0,75.0,30.1,105026,Faycal Fajr,AM(CLR),0,0.7,5,2.0,Getafe,0.1,72,7
1110,0.4,31,0,6.82,0.0,0.0,1.0,es,0.0,0.0,0.0,0.0,33,0.1,0.0,0,190,0.1,0.0,7.8,3,2970,0.0,0.0,0,38.9,28.0,33866,Vicente Guaita,GK,0,0.0,0,0.0,Getafe,0.0,81,1
1111,2.0,21,0,6.8,0.0,1.0,1.0,,0.0,1.0,2.0,0.0,1,0.0,4.0,0,0,0.0,0.0,0.0,0,90,0.0,0.0,0,42.9,21.0,357117,Alberto Redondo,Defender,0,0.0,0,4.0,Getafe,0.0,0,0
1112,2.0,28,0,6.79,0.6,0.2,5.3,es,0.0,0.1,0.7,0.1,17,0.5,1.0,0,185,1.6,0.2,1.5,1,1538,0.1,1.2,0,66.4,16.8,294192,Bruno González,D(C),0,0.3,3,1.3,Getafe,0.0,83,5
1113,0.9,31,2,6.78,2.6,0.1,0.4,es,0.1,1.3,0.7,0.7,26,1.1,1.5,13,172,0.2,0.5,0.5,3,2299,1.0,0.0,0,69.6,11.2,22325,Ángel Rodríguez,FW,0,2.1,7,0.8,Getafe,0.1,68,6
1114,1.7,32,1,6.77,0.8,0.2,1.1,es,0.0,0.4,1.0,0.1,18,1.0,1.9,4,180,1.3,0.1,0.5,0,1469,0.1,0.0,0,72.0,21.4,58226,Markel Bergara,M(C),0,0.9,0,1.9,Getafe,0.0,74,5
1115,0.2,25,0,6.73,0.0,0.0,1.4,ar,0.0,0.0,0.0,0.0,5,0.2,0.0,0,195,0.0,0.0,10.8,0,450,0.0,0.0,0,42.1,28.0,102248,Emiliano Martínez,GK,0,0.0,0,0.0,Getafe,0.0,88,0
1116,2.9,36,4,6.68,2.7,0.1,0.8,es,0.1,1.8,0.6,0.7,31,1.7,1.5,7,188,0.2,0.9,0.4,1,2793,1.1,0.0,0,59.2,23.2,31151,Jorge Molina,FW,0,1.8,5,0.5,Getafe,0.2,72,10
1117,0.6,31,2,6.67,1.2,0.1,2.3,pt,0.9,0.7,1.1,0.5,31,1.1,1.5,0,176,1.7,0.8,2.2,0,2797,0.0,0.4,0,63.1,26.1,23621,Vitorino Antunes,D(L),0,0.9,3,1.7,Getafe,0.0,70,14
1118,0.6,22,3,6.66,2.5,0.1,0.3,sn,0.1,1.8,1.8,1.2,36,1.7,1.9,3,173,0.9,0.6,0.7,1,2884,0.3,0.0,0,68.0,15.1,315298,Amath Ndiaye,AM(L),0,1.1,1,2.1,Getafe,0.1,70,9
1119,2.0,20,0,6.65,0.7,0.0,0.7,uy,0.3,0.7,0.7,0.7,1,0.0,0.7,1,184,0.3,0.3,0.0,0,102,0.0,0.0,0,34.5,9.7,347178,Mathías Olivera,Defender,0,0.3,2,1.0,Getafe,0.0,78,0
1120,1.0,22,0,6.64,0.5,0.5,1.5,,0.0,0.5,2.0,1.5,1,0.0,1.5,0,0,0.5,0.0,1.0,0,112,0.0,0.0,0,71.4,7.0,346294,Barri,Midfielder,0,0.5,1,0.5,Getafe,0.0,0,0
1121,0.4,28,3,6.58,1.1,0.0,0.5,es,0.1,1.7,1.0,1.1,28,0.9,0.8,2,169,0.7,0.7,1.0,0,2469,0.1,0.0,0,75.0,29.4,83360,Francisco Portillo,M(CLR),0,0.6,5,1.2,Getafe,0.2,60,6
1122,0.7,22,1,6.57,0.5,0.1,1.2,uy,0.0,1.1,1.2,0.5,26,1.6,1.8,1,175,0.9,0.3,3.1,0,2135,0.0,0.0,0,70.3,22.9,303016,Mauro Arambarri,DMC,1,0.8,1,2.1,Getafe,0.1,74,8
1123,1.9,31,0,6.5,0.9,0.0,0.2,fr,0.2,0.4,0.4,0.7,6,1.1,1.3,3,185,0.1,0.0,0.2,1,459,0.8,0.0,0,70.3,10.7,23054,Loïc Remy,"M(LR),FW",1,1.0,5,0.4,Getafe,0.0,80,2
1124,0.6,32,0,6.48,0.3,0.0,2.1,es,0.3,0.4,0.9,0.3,5,0.6,2.1,0,175,1.4,0.3,1.1,0,576,0.0,0.1,0,70.1,19.7,122856,Francisco Molinero,D(R),0,0.4,5,1.3,Getafe,0.0,64,5
1125,1.0,19,0,6.47,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,1,0.0,3.0,0,0,0.0,0.0,2.0,0,62,0.0,1.0,0,77.8,9.0,357116,David Alba,Midfielder,0,0.0,0,1.0,Getafe,0.0,0,0
1126,0.3,26,0,6.4,1.0,0.0,0.3,jp,0.4,0.8,0.7,0.5,12,0.6,1.2,1,175,0.9,0.4,0.8,0,1004,0.2,0.0,0,74.7,14.9,101198,Gaku Shibasaki,"M(C),FW",0,0.5,10,1.0,Getafe,0.1,62,2
1127,0.4,23,1,6.35,0.8,0.0,0.2,es,0.2,0.8,1.0,1.0,5,1.9,0.9,1,176,0.1,0.5,0.2,0,524,0.0,0.0,0,62.2,9.8,344202,Álvaro Jiménez,M(R),1,0.7,8,1.2,Getafe,0.1,62,3
1128,3.0,20,0,6.34,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0,1.0,1.0,0,191,0.0,0.0,0.0,0,28,0.0,0.0,0,30.0,10.0,357118,Miguel Ángel Rubio,Defender,0,0.0,1,0.0,Getafe,0.0,86,0
1129,1.5,34,0,6.31,0.1,0.0,1.0,fr,0.1,0.1,0.6,0.1,6,0.1,1.9,0,178,1.0,0.1,0.4,0,482,0.0,0.0,0,67.8,17.9,6321,Mathieu Flamini,M(C),1,0.1,2,1.4,Getafe,0.0,67,1
1130,0.5,38,0,6.22,0.2,0.1,0.4,es,0.0,0.1,0.7,0.0,6,0.2,0.6,0,182,0.6,0.2,0.7,0,802,0.0,0.0,0,76.2,15.2,140993,Sergio Mora,M(C),0,0.2,20,0.8,Getafe,0.0,73,5
1131,0.0,27,0,6.21,0.4,0.0,0.1,es,0.4,0.2,0.1,0.4,0,0.0,0.0,0,168,0.2,0.5,0.5,0,166,0.0,0.0,0,70.0,7.3,67296,Daniel Pacheco,Forward,0,0.1,11,0.4,Getafe,0.1,65,0
1132,0.3,19,0,6.12,0.3,0.0,0.0,cg,0.0,0.2,0.2,0.3,0,0.5,0.7,0,0,0.3,0.0,0.2,0,63,0.0,0.0,0,64.0,4.2,351180,Merveille Ndockyt,Midfielder,0,0.0,6,0.2,Getafe,0.0,0,1
1133,0.0,23,0,6.11,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0,182,0.0,0.0,0.0,0,3,0.0,0.0,0,100.0,2.0,347177,Carlos Calderón,Midfielder,0,0.0,1,1.0,Getafe,0.0,69,0
1134,0.5,28,0,6.11,0.3,0.0,0.5,ec,0.0,1.0,0.0,0.3,0,0.0,0.5,0,173,0.0,0.0,0.3,0,57,0.0,0.0,0,100.0,2.5,28416,Jefferson Montero,M(L),0,0.0,4,0.3,Getafe,0.0,70,0
1135,0.0,34,0,6.05,0.5,0.0,0.3,dz,0.0,0.3,0.0,0.0,0,0.0,0.5,0,176,0.0,0.0,0.0,0,59,0.0,0.0,0,87.5,6.0,18413,Mehdi Lacen,M(C),0,0.5,4,0.8,Getafe,0.0,70,1
1136,0.0,18,0,5.92,0.0,0.0,0.0,es,0.0,0.5,0.5,0.0,0,0.0,0.5,0,0,0.0,0.0,0.0,0,18,0.0,0.0,0,100.0,3.0,354526,Hugo Duro,Forward,0,0.5,2,0.0,Getafe,0.0,0,0
1137,0.0,29,0,7.5,0.0,0.0,3.0,es,0.0,0.0,0.0,0.0,1,0.0,0.0,0,186,0.0,0.0,13.0,0,90,0.0,0.0,0,33.3,39.0,83117,Yoel Rodríguez,GK,0,0.0,0,0.0,Eibar,0.0,78,0
1138,2.0,34,0,7.29,0.0,0.0,1.0,es,0.0,0.0,0.0,0.0,1,0.0,0.0,0,185,0.0,0.0,11.0,0,90,0.0,0.0,0,35.5,31.0,9405,Asier Riesgo,GK,0,0.0,0,0.0,Eibar,0.0,76,0
1139,3.5,33,0,6.99,0.6,0.3,3.2,es,0.0,0.1,0.7,0.3,15,0.5,0.7,3,188,1.6,0.1,6.6,1,1304,0.1,1.4,0,82.9,43.5,10058,Iván Ramis,D(C),0,0.9,1,1.3,Eibar,0.0,82,4
1140,1.2,28,8,6.99,0.8,0.0,2.3,es,1.7,0.5,0.7,0.9,28,0.6,0.7,0,182,1.3,1.5,3.8,3,2431,0.0,0.4,0,66.0,36.8,70216,José Ángel,D(L),0,0.5,2,2.0,Eibar,0.0,74,4
1141,0.8,31,3,6.98,1.7,0.2,0.4,es,2.9,1.3,0.3,1.5,10,0.8,1.0,0,183,0.8,2.3,0.7,1,929,0.3,0.1,0,66.4,23.8,23634,Pedro León,M(LR),0,2.0,2,0.8,Eibar,0.0,70,1
1142,2.7,26,0,6.93,0.3,0.3,5.2,pt,0.0,0.1,0.2,0.1,25,0.5,0.6,0,187,2.4,0.2,3.7,1,2215,0.0,1.1,1,73.5,34.2,83475,Paulo Oliveira,D(C),0,0.5,1,1.6,Eibar,0.0,81,3
1143,1.5,31,1,6.85,0.6,0.3,3.6,es,0.1,0.1,0.7,0.7,26,0.4,0.9,2,178,2.7,0.3,8.7,1,2411,0.0,1.4,1,80.1,51.6,91438,Anaitz Arbilla,D(CLR),0,0.6,3,1.3,Eibar,0.0,76,8
1144,3.4,31,0,6.84,0.5,0.3,4.9,es,0.0,0.0,0.4,0.0,11,0.4,0.7,1,186,2.2,0.1,5.1,2,996,0.1,0.9,0,80.8,34.5,122876,David Lombán,D(C),0,0.3,2,1.2,Eibar,0.0,80,3
1145,3.0,29,0,6.82,0.5,0.3,4.3,es,0.0,0.0,1.3,0.5,4,0.5,0.5,1,188,3.3,0.3,8.3,1,360,0.3,1.3,0,76.8,50.8,109985,Alejandro Gálvez,"D(C),M(C)",0,0.5,0,2.8,Eibar,0.0,79,1
1146,1.3,28,1,6.79,0.9,0.1,0.7,es,0.1,0.3,1.5,0.3,32,0.8,1.4,0,180,2.2,0.6,5.9,0,2781,0.0,0.0,0,80.7,50.4,127392,Dani García,DMC,0,0.6,0,2.5,Eibar,0.0,75,14
1147,1.1,24,4,6.78,1.2,0.0,0.3,es,0.8,1.1,1.7,1.2,25,0.5,1.1,6,184,0.9,1.1,2.9,3,2423,0.1,0.0,0,83.2,33.7,238941,Joan Jordán,M(C),1,1.1,10,0.9,Eibar,0.1,74,1
1148,0.7,32,2,6.75,2.4,0.1,0.2,cl,1.0,2.8,1.1,1.9,13,1.2,0.9,3,170,0.4,1.6,1.5,1,1182,0.3,0.0,0,73.8,27.6,25714,Fabián Orellana,AM(CLR),1,1.5,4,0.8,Eibar,0.1,64,4
1149,0.4,30,2,6.64,2.0,0.0,0.1,jp,0.3,1.6,0.9,1.2,31,1.4,1.2,5,169,0.5,0.8,0.9,2,2640,0.1,0.0,0,80.4,24.7,38820,Takashi Inui,AM(CL),0,1.9,3,1.1,Eibar,0.1,59,4
1150,3.4,28,1,6.63,2.5,0.1,0.4,es,0.0,1.6,0.3,0.2,14,1.5,1.1,3,181,0.3,0.8,0.6,0,1331,1.1,0.1,1,67.9,22.1,83358,Sergi Enrich,FW,0,1.7,5,0.6,Eibar,0.0,77,2
1151,0.3,24,2,6.62,0.7,0.1,1.3,es,1.6,0.2,0.8,0.7,10,0.5,0.9,0,175,0.7,1.0,2.0,0,902,0.0,0.3,0,73.4,30.9,140925,David Juncà,D(L),0,0.2,5,1.0,Eibar,0.1,67,3
1152,3.1,28,1,6.62,2.9,0.0,0.4,es,0.0,1.3,0.3,0.4,28,2.2,1.3,8,186,0.3,0.4,0.2,3,2467,0.4,0.0,0,72.4,19.7,79840,Kike García,FW,0,2.0,7,0.4,Eibar,0.0,79,5
1153,0.6,23,3,6.62,2.1,0.0,0.0,es,1.0,0.8,0.4,1.5,14,2.0,1.1,1,186,0.2,0.8,0.3,0,1109,0.1,0.0,0,69.3,9.9,280027,Iván Alejo,AM(R),0,0.6,8,0.9,Eibar,0.0,77,5
1154,2.2,32,0,6.6,0.7,0.0,0.6,sn,0.1,0.3,1.0,0.5,12,1.4,1.7,0,180,0.9,0.3,2.1,0,943,0.0,0.0,0,76.0,29.5,27384,Pape Diop,M(C),0,0.9,3,1.7,Eibar,0.0,77,5
1155,0.8,26,1,6.6,1.1,0.1,1.3,es,0.6,0.7,0.4,1.0,25,0.3,1.0,0,173,1.6,0.4,2.4,0,2248,0.2,0.4,0,72.9,32.1,130377,Ander Capa,"D(R),M(R)",0,0.2,8,1.7,Eibar,0.0,70,4
1156,2.4,34,1,6.6,0.9,0.0,0.3,br,0.0,0.6,0.2,0.1,18,1.0,1.4,8,179,0.2,0.6,0.2,1,1581,0.4,0.0,0,68.8,13.8,102157,Charles,FW,1,1.5,12,0.4,Eibar,0.0,76,5
1157,0.5,26,0,6.59,1.3,0.2,0.8,es,0.6,0.6,0.8,0.7,18,0.6,0.5,1,170,1.1,0.6,2.0,0,1730,0.2,0.4,0,71.6,25.9,118479,Rubén Peña,"D(R),M(L)",0,0.4,10,1.5,Eibar,0.0,65,1
1158,1.7,25,0,6.57,0.7,0.1,0.6,ar,0.1,0.5,0.8,0.5,16,0.6,0.9,1,182,1.1,0.4,1.0,0,1562,0.0,0.0,0,73.9,23.4,127764,Gonzalo Escalante,DMC,0,0.9,12,2.1,Eibar,0.0,76,3
1159,0.4,26,0,6.54,0.1,0.0,1.2,rs,0.0,0.0,0.2,0.1,36,0.1,0.0,0,194,0.1,0.0,9.9,0,3240,0.0,0.0,0,45.8,29.6,259393,Marko Dmitrovic,GK,0,0.0,0,0.1,Eibar,0.0,94,1
1160,0.2,28,1,6.43,1.7,0.0,0.1,pt,0.9,1.0,0.6,0.9,3,0.4,0.9,0,190,0.3,0.9,0.4,0,361,0.3,0.0,0,74.0,10.7,89883,Bebé,"AM(LR),FW",0,1.0,6,1.0,Eibar,0.0,83,0
1161,0.1,21,0,6.27,0.3,0.3,0.3,es,0.0,0.1,0.3,0.3,2,0.1,0.4,0,192,0.4,0.3,1.0,0,241,0.0,0.0,0,84.8,18.9,294132,Christian Rivera,DMC,0,0.1,5,1.9,Eibar,0.0,85,0
1162,0.0,23,0,6.08,0.0,0.0,0.0,es,0.0,0.3,0.3,0.0,0,0.0,0.3,0,0,0.3,0.0,0.3,0,38,0.0,0.0,0,80.0,8.3,333245,Imanol Sarriegui,Midfielder,0,0.0,3,0.7,Eibar,0.0,0,1
1163,0.0,21,0,6.0,0.0,0.0,0.0,es,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0.0,355395,Francesc Regis,Forward,0,0.0,1,1.0,Eibar,0.0,0,0
1164,0.7,29,7,7.18,0.9,0.1,0.8,es,1.9,1.0,2.2,1.4,33,1.1,2.1,1,175,1.4,2.2,5.4,5,2855,0.0,0.0,0,79.5,49.2,238304,Álex Granell,M(C),0,1.3,1,2.3,Girona,0.1,70,11
1165,3.6,31,0,7.03,1.8,0.0,1.0,uy,0.0,1.0,0.8,0.5,32,2.0,2.7,21,186,0.2,0.4,0.2,3,2723,0.7,0.1,0,66.7,14.9,24400,Cristhian Stuani,"AM(CLR),FW",0,2.2,1,0.7,Girona,0.0,76,8
1166,1.9,21,1,6.97,1.4,0.2,1.8,es,0.9,1.2,0.7,1.0,32,1.1,0.9,0,172,1.5,0.8,1.1,0,2651,0.0,0.2,0,74.0,25.8,294848,Pablo Maffeo,M(R),0,0.8,1,2.2,Girona,0.0,70,11
1167,3.1,29,3,6.86,0.4,0.6,5.0,co,0.0,0.1,0.4,0.1,32,0.5,1.2,0,192,1.9,0.2,4.9,1,2869,0.1,1.1,0,82.1,34.4,67327,Bernardo Espinosa,D(C),0,0.8,2,1.1,Girona,0.0,86,7
1168,0.4,27,5,6.85,1.2,0.1,0.3,es,0.7,1.3,0.7,1.1,34,3.0,0.7,2,175,0.8,1.5,2.9,0,2815,0.0,0.0,0,85.9,35.5,75913,Borja García,AM(CL),0,1.4,3,1.1,Girona,0.2,72,2
1169,0.6,26,5,6.81,1.5,0.0,0.0,es,0.5,2.0,0.7,1.4,35,1.5,1.5,11,178,0.3,1.1,0.2,0,3014,0.6,0.0,0,76.5,15.9,106895,Portu,AM(C),0,1.3,2,0.8,Girona,0.1,70,5
1170,1.7,26,1,6.8,0.6,0.4,2.6,es,0.0,0.1,0.9,0.4,14,0.6,0.9,0,179,2.4,0.1,3.7,0,1130,0.0,0.1,0,79.2,45.0,75177,Marc Muniesa,D(CL),0,0.1,0,2.4,Girona,0.0,72,3
1171,2.5,29,0,6.8,0.6,0.4,5.1,,0.0,0.0,0.3,0.6,8,0.4,1.4,1,196,1.8,0.1,4.0,1,690,0.3,0.6,0,72.2,36.0,79923,Pedro Alcalá,D(C),0,1.0,0,1.1,Girona,0.0,93,4
1172,0.9,25,4,6.74,1.8,0.1,1.0,co,1.2,0.8,0.5,1.6,22,1.6,1.3,0,185,1.1,0.8,1.1,1,2132,0.2,0.2,0,77.8,25.8,135098,Johan Mojica,"D(L),M(L)",0,0.7,8,1.4,Girona,0.0,66,6
1173,1.7,27,1,6.73,0.3,0.5,3.8,es,0.0,0.1,0.4,0.1,34,0.2,1.4,5,190,1.5,0.2,4.4,1,3064,0.0,0.8,0,76.8,38.1,140803,Juanpe,D(C),0,0.7,1,1.4,Girona,0.0,80,7
1174,0.1,27,0,6.68,0.0,0.0,0.8,ma,0.0,0.0,0.1,0.0,30,0.0,0.0,0,192,0.1,0.0,8.1,1,2656,0.0,0.0,0,45.6,26.3,136220,Bono,GK,0,0.0,0,0.0,Girona,0.0,78,2
1175,0.8,25,2,6.64,1.6,0.1,0.8,es,0.0,1.0,2.1,1.3,30,1.1,1.9,0,177,1.0,0.4,1.7,0,2564,0.0,0.1,0,80.2,33.1,140929,Pere Pons,M(C),0,0.5,1,2.6,Girona,0.0,70,8
1176,1.5,25,0,6.59,0.4,0.4,4.1,es,0.0,0.2,0.3,0.5,25,0.5,0.8,0,181,1.3,0.2,3.0,0,2297,0.0,0.7,1,75.0,33.7,82968,Jonás Ramalho,D(CR),0,0.3,1,1.0,Girona,0.0,68,3
1177,1.4,28,0,6.58,0.5,0.3,1.6,es,0.0,0.5,0.6,0.1,10,0.6,0.9,2,185,1.2,0.4,2.8,1,923,0.0,0.4,0,81.7,27.3,96448,David Timor,"D(C),M(C)",0,0.7,7,1.0,Girona,0.0,77,8
1178,1.2,30,0,6.57,0.8,0.1,1.5,es,0.8,0.7,0.4,0.9,20,0.5,1.3,2,179,0.8,0.6,1.3,0,1834,0.2,0.2,1,78.3,23.2,109580,Aday Benítez,M(LR),0,1.1,11,0.5,Girona,0.0,75,10
1179,0.5,21,0,6.51,0.6,0.1,0.6,es,0.7,0.4,0.5,0.3,7,0.3,0.3,1,173,0.9,0.6,2.8,1,844,0.0,0.0,0,84.3,26.4,280663,Aleix García,M(C),0,0.6,13,1.2,Girona,0.0,68,3
1180,0.0,37,0,6.5,0.0,0.0,1.3,es,0.0,0.0,0.1,0.0,8,0.0,0.0,0,191,0.1,0.0,7.2,0,765,0.0,0.0,1,48.8,22.3,14245,Gorka Iraizoz,GK,0,0.0,1,0.1,Girona,0.0,87,1
1181,1.4,24,1,6.48,0.7,0.0,0.4,ke,0.1,0.5,0.1,0.2,4,0.1,0.9,3,190,0.2,0.4,0.0,1,428,0.5,0.1,0,68.8,7.8,320589,Michael Olunga,FW,0,1.2,10,0.4,Girona,0.0,84,0
1182,0.6,27,1,6.48,0.4,0.0,1.2,es,0.4,0.2,0.6,0.0,2,0.0,0.2,0,173,1.0,0.8,0.2,0,190,0.0,0.4,0,71.1,16.6,91259,Carles Planas,D(L),0,0.2,3,1.0,Girona,0.0,76,0
1183,1.6,25,0,6.44,0.7,0.0,0.1,hn,0.1,0.6,0.3,0.8,4,0.7,1.3,1,183,0.2,0.3,0.1,0,465,0.2,0.0,0,67.2,8.5,90003,Anthony Lozano,Forward,0,1.1,10,0.6,Girona,0.0,74,0
1184,0.4,25,1,6.22,1.4,0.0,0.0,ng,0.1,0.5,0.3,0.3,2,0.9,0.9,0,174,0.1,0.4,0.3,1,377,0.4,0.0,0,64.8,4.5,327696,Olarenwaju Kayode,FW,0,0.6,10,0.3,Girona,0.1,65,2
1185,0.2,20,0,6.17,0.2,0.0,0.0,br,0.2,0.4,0.5,0.3,1,0.5,0.9,0,178,0.3,0.2,0.3,0,295,0.0,0.0,0,78.0,8.8,337883,Douglas Luiz,M(C),0,0.7,14,0.7,Girona,0.0,66,4
1186,0.5,20,0,6.06,0.5,0.0,0.0,cm,0.0,0.0,0.0,0.5,0,0.0,0.5,0,183,0.0,0.0,0.0,0,17,0.0,0.0,0,60.0,2.5,260491,Kevin Soni,Midfielder,0,0.0,2,0.5,Girona,0.0,76,0
1187,0.0,21,0,6.05,0.5,0.0,0.0,co,0.0,0.0,0.5,0.0,0,0.0,1.0,0,171,0.0,0.5,0.0,0,28,0.0,0.0,0,100.0,0.5,318436,Marlos Moreno,AM(L),0,0.0,2,0.5,Girona,0.0,66,0
1188,0.0,33,0,6.05,0.0,0.0,0.0,es,0.0,0.0,0.5,0.0,0,0.0,0.0,0,180,0.0,0.0,0.5,0,14,0.0,0.0,0,100.0,4.0,116163,Eloi Amagat,Midfielder,0,1.0,2,0.0,Girona,0.0,72,0
1189,3.6,26,1,7.31,2.5,0.2,1.2,es,0.1,2.1,1.1,1.7,38,2.1,1.5,16,180,0.5,1.2,1.9,8,3413,0.9,0.1,0,70.0,31.5,97659,Gerard Moreno,FW,0,2.8,0,1.1,Espanyol,0.1,75,4
1190,1.8,30,2,6.94,1.0,0.5,2.3,es,0.3,0.7,2.1,0.4,29,1.7,2.4,0,174,2.6,0.2,2.1,0,2464,0.0,0.2,0,73.4,39.3,33556,Víctor Sánchez,"D(LR),M(C)",0,0.4,1,3.5,Espanyol,0.0,72,13
1191,1.3,32,0,6.94,1.1,0.1,3.1,es,0.3,0.5,1.2,0.5,12,1.4,1.4,0,180,1.3,0.4,1.2,0,967,0.0,0.1,0,74.8,31.4,80957,Javi López,"D(R),DMC",0,0.2,2,3.4,Espanyol,0.0,76,4
1192,1.8,28,0,6.87,0.4,0.7,4.2,es,0.0,0.3,0.7,0.2,37,0.7,1.2,1,183,1.8,0.2,4.3,1,3330,0.1,0.6,0,81.3,51.7,92691,David López,"D(C),DMC",0,0.4,0,1.8,Espanyol,0.0,81,7
1193,0.5,24,2,6.79,0.8,0.1,1.2,es,0.3,0.7,1.2,1.0,32,0.9,1.0,1,180,1.5,0.8,3.2,0,2790,0.0,0.0,0,82.8,41.3,106596,Sergi Darder,DMC,0,0.8,3,1.8,Espanyol,0.1,71,7
1194,0.3,23,0,6.79,0.0,0.0,0.6,es,0.0,0.0,0.0,0.0,28,0.2,0.0,0,189,0.0,0.1,6.5,1,2566,0.0,0.0,0,49.7,23.5,145427,Pau López,GK,0,0.0,1,0.0,Espanyol,0.0,77,3
1195,0.2,36,0,6.78,0.0,0.0,0.4,es,0.0,0.0,0.1,0.0,10,0.1,0.1,0,196,0.0,0.0,6.1,1,854,0.0,0.0,0,47.6,23.1,10445,Diego López,GK,0,0.0,0,0.0,Espanyol,0.0,89,1
1196,1.3,25,3,6.78,1.6,0.0,0.6,br,0.1,1.2,1.1,0.8,31,1.4,1.3,8,181,0.6,0.7,0.2,2,2686,0.4,0.0,0,67.4,19.1,116227,Leo Baptistao,"AM(CR),FW",0,2.2,5,1.5,Espanyol,0.1,72,4
1197,2.2,29,0,6.76,0.5,0.9,5.1,br,0.0,0.1,0.5,0.2,10,0.0,0.6,0,188,1.5,0.0,2.6,0,922,0.1,0.8,0,83.1,39.3,101659,Naldo,D(C),0,0.1,1,1.3,Espanyol,0.0,80,2
1198,0.6,21,0,6.76,0.7,0.2,1.8,es,1.0,0.8,0.9,1.1,31,0.6,0.9,0,180,1.5,1.0,1.1,1,2815,0.0,0.3,0,79.3,30.5,323546,Aarón Martín,D(L),0,0.2,1,1.8,Espanyol,0.1,72,6
1199,0.8,29,3,6.71,1.5,0.1,0.3,ar,1.3,1.0,1.3,0.8,22,1.7,1.2,2,163,0.7,1.4,0.6,1,1749,0.2,0.0,0,73.7,17.4,23062,Pablo Piatti,M(LR),0,1.0,8,1.5,Espanyol,0.0,63,0
1200,1.9,32,0,6.68,0.9,0.4,1.7,co,0.0,1.0,1.1,0.6,13,1.0,1.7,0,182,1.3,0.2,3.6,0,1123,0.0,0.1,0,82.3,41.5,26720,Carlos Sánchez,"D(C),M(C)",0,0.3,1,1.8,Espanyol,0.0,80,3
1201,1.0,29,0,6.68,1.3,0.2,1.6,es,0.4,0.6,0.4,0.4,7,0.9,1.0,0,185,1.0,0.6,1.6,0,726,0.1,0.1,0,78.0,24.4,70699,Dídac Vilá,D(L),0,0.8,7,2.1,Espanyol,0.0,74,3
1202,3.1,29,0,6.62,0.2,0.7,5.2,cr,0.1,0.1,0.6,0.1,11,0.5,0.7,0,186,0.8,0.0,3.9,0,990,0.0,0.7,0,78.8,43.7,89851,Óscar Duarte,D(C),0,0.3,0,1.1,Espanyol,0.0,81,1
1203,2.4,23,0,6.58,0.6,0.4,5.4,es,0.0,0.2,0.6,0.2,22,0.7,0.9,1,184,1.2,0.2,6.0,1,1929,0.0,0.5,2,74.5,43.3,344156,Mario Hermoso,D(C),1,0.5,0,0.6,Espanyol,0.0,74,5
1204,0.5,31,2,6.51,0.6,0.0,0.6,es,0.6,0.8,0.7,0.4,11,0.8,0.8,1,180,0.8,0.7,1.4,0,1226,0.0,0.0,0,84.3,27.6,23758,Esteban Granero,M(CLR),0,0.5,14,1.3,Espanyol,0.0,78,5
1205,1.7,34,0,6.5,1.1,0.4,1.3,es,0.0,0.6,1.0,0.2,17,1.5,1.4,0,182,1.1,0.1,1.6,1,1347,0.0,0.0,0,79.1,36.6,27745,Javi Fuego,M(C),0,0.4,0,2.0,Espanyol,0.0,74,6
1206,0.5,35,6,6.5,1.9,0.1,0.3,es,0.2,1.3,0.6,0.7,14,1.1,0.5,2,174,0.3,0.8,0.5,1,1629,0.4,0.0,0,73.1,12.9,10060,Sergio García,"M(C),FW",0,1.2,19,0.5,Espanyol,0.0,72,4
1207,0.6,23,0,6.44,1.2,0.3,0.6,es,0.8,0.6,0.5,0.5,10,0.4,0.6,1,188,1.2,0.5,1.0,0,1105,0.0,0.3,0,72.7,20.6,280157,Marc Navarro,D(R),0,1.1,9,1.1,Espanyol,0.0,79,3
